beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.0,15,0.3,0.0,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,16,0.3,0.020000000000000018,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,17,0.3,0.040000000000000036,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,18,0.3,0.06,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,19,0.3,0.08000000000000002,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,20,0.3,0.10000000000000003,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,21,0.3,0.12,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,22,0.3,0.14,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,23,0.3,0.16000000000000003,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,24,0.3,0.18,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,25,0.3,0.2,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,26,0.3,0.22000000000000003,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,27,0.3,0.24000000000000005,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,28,0.3,0.26000000000000006,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,29,0.3,0.27999999999999997,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,30,0.3,0.3,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,31,0.3,0.32,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,32,0.3,0.34,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,33,0.3,0.36000000000000004,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,34,0.3,0.38000000000000006,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,35,0.3,0.39999999999999997,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,36,0.3,0.42,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,37,0.3,0.44,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,38,0.3,0.46,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,39,0.3,0.48000000000000004,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,40,0.3,0.5,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,41,0.3,0.52,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,42,0.3,0.54,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,43,0.3,0.56,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,44,0.3,0.5800000000000001,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,45,0.3,0.6000000000000001,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,46,0.3,0.6200000000000001,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,47,0.3,0.6399999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,48,0.3,0.6599999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,49,0.3,0.6799999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,50,0.3,0.7,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,51,0.3,0.72,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,52,0.3,0.74,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,53,0.3,0.76,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,54,0.3,0.78,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,55,0.3,0.8,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,56,0.3,0.8200000000000001,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,57,0.3,0.8399999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,58,0.3,0.8599999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,59,0.3,0.8799999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,60,0.3,0.8999999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,61,0.3,0.9199999999999999,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,62,0.3,0.94,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,63,0.3,0.96,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,64,0.3,0.98,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,65,0.3,1.0,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,15,0.3,0.0,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,16,0.3,0.020000000000000018,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,17,0.3,0.040000000000000036,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,18,0.3,0.06,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,19,0.3,0.08000000000000002,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,20,0.3,0.10000000000000003,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,21,0.3,0.12,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,22,0.3,0.14,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,23,0.3,0.16000000000000003,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,24,0.3,0.18,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,25,0.3,0.2,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
