Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,varsigma
0.0,41.0,0.62,,,,,,
0.0,42.0,0.62,,,,,,
0.0,43.0,0.62,,,,,,
0.0,44.0,0.62,,,,,,
0.0,45.0,0.62,,,,,,
0.0,46.0,0.62,,,,,,
0.0,47.0,0.62,,,,,,
0.0,48.0,0.62,,,,,,
0.0,49.0,0.62,,,,,,
0.0,50.0,0.62,,,,,,
0.0,51.0,0.62,,,,,,
0.0,52.0,0.62,,,,,,
0.0,53.0,0.62,,,,,,
0.0,54.0,0.62,,,,,,
0.0,55.0,0.62,,,,,,
0.0,56.0,0.62,,,,,,
0.0,57.0,0.62,,,,,,
0.0,58.0,0.62,,,,,,
0.0,59.0,0.62,,,,,,
0.0,60.0,0.62,,,,,,
0.0,61.0,0.62,,,,,,
0.0,62.0,0.62,,,,,,
0.0,63.0,0.62,,,,,,
0.0,64.0,0.62,,,,,,
0.0,65.0,0.62,,,,,,
0.0,66.0,0.62,,,,,,
0.0,67.0,0.62,,,,,,
0.0,68.0,0.62,,,,,,
0.0,69.0,0.62,,,,,,
0.0,70.0,0.62,,,,,,
0.0,71.0,0.62,,,,,,
0.0,72.0,0.62,,,,,,
0.0,73.0,0.62,,,,,,
0.0,74.0,0.62,,,,,,
0.0,75.0,0.62,,,,,,
0.0,76.0,0.62,,,,,,
0.0,77.0,0.62,,,,,,
0.0,78.0,0.62,,,,,,
0.0,79.0,0.62,,,,,,
0.0,80.0,0.62,,,,,,
0.1,41.0,0.62,,,,,,
0.1,42.0,0.62,,,,,,
0.1,43.0,0.62,,,,,,
0.1,44.0,0.62,,,,,,
0.1,45.0,0.62,,,,,,
0.1,46.0,0.62,,,,,,
0.1,47.0,0.62,,,,,,
0.1,48.0,0.62,,,,,,
0.1,49.0,0.62,,,,,,
0.1,50.0,0.62,,,,,,
0.1,51.0,0.62,,,,,,
0.1,52.0,0.62,,,,,,
0.1,53.0,0.62,,,,,,
0.1,54.0,0.62,,,,,,
0.1,55.0,0.62,,,,,,
0.1,56.0,0.62,,,,,,
0.1,57.0,0.62,,,,,,
0.1,58.0,0.62,,,,,,
0.1,59.0,0.62,,,,,,
0.1,60.0,0.62,,,,,,
0.1,61.0,0.62,,,,,,
0.1,62.0,0.62,,,,,,
0.1,63.0,0.62,,,,,,
0.1,64.0,0.62,,,,,,
0.1,65.0,0.62,,,,,,
0.1,66.0,0.62,,,,,,
0.1,67.0,0.62,,,,,,
0.1,68.0,0.62,,,,,,
0.1,69.0,0.62,,,,,,
0.1,70.0,0.62,,,,,,
0.1,71.0,0.62,,,,,,
0.1,72.0,0.62,,,,,,
0.1,73.0,0.62,,,,,,
0.1,74.0,0.62,,,,,,
0.1,75.0,0.62,,,,,,
0.1,76.0,0.62,,,,,,
0.1,77.0,0.62,,,,,,
0.1,78.0,0.62,,,,,,
0.1,79.0,0.62,,,,,,
0.1,80.0,0.62,,,,,,
0.2,41.0,0.62,,,,,,
0.2,42.0,0.62,,,,,,
0.2,43.0,0.62,,,,,,
0.2,44.0,0.62,,,,,,
0.2,45.0,0.62,,,,,,
0.2,46.0,0.62,,,,,,
0.2,47.0,0.62,,,,,,
0.2,48.0,0.62,,,,,,
0.2,49.0,0.62,,,,,,
0.2,50.0,0.62,,,,,,
0.2,51.0,0.62,,,,,,
0.2,52.0,0.62,,,,,,
0.2,53.0,0.62,,,,,,
0.2,54.0,0.62,,,,,,
0.2,55.0,0.62,,,,,,
0.2,56.0,0.62,,,,,,
0.2,57.0,0.62,,,,,,
0.2,58.0,0.62,,,,,,
0.2,59.0,0.62,,,,,,
0.2,60.0,0.62,,,,,,
0.2,61.0,0.62,,,,,,
0.2,62.0,0.62,,,,,,
0.2,63.0,0.62,,,,,,
0.2,64.0,0.62,,,,,,
0.2,65.0,0.62,,,,,,
0.2,66.0,0.62,,,,,,
0.2,67.0,0.62,,,,,,
0.2,68.0,0.62,,,,,,
0.2,69.0,0.62,,,,,,
0.2,70.0,0.62,,,,,,
0.2,71.0,0.62,,,,,,
0.2,72.0,0.62,,,,,,
0.2,73.0,0.62,,,,,,
0.2,74.0,0.62,,,,,,
0.2,75.0,0.62,,,,,,
0.2,76.0,0.62,,,,,,
0.2,77.0,0.62,,,,,,
0.2,78.0,0.62,,,,,,
0.2,79.0,0.62,,,,,,
0.2,80.0,0.62,,,,,,
0.3,41.0,0.62,,,,,,
0.3,42.0,0.62,,,,,,
0.3,43.0,0.62,,,,,,
0.3,44.0,0.62,,,,,,
0.3,45.0,0.62,,,,,,
0.3,46.0,0.62,,,,,,
0.3,47.0,0.62,,,,,,
0.3,48.0,0.62,,,,,,
0.3,49.0,0.62,,,,,,
0.3,50.0,0.62,,,,,,
0.3,51.0,0.62,,,,,,
0.3,52.0,0.62,,,,,,
0.3,53.0,0.62,,,,,,
0.3,54.0,0.62,,,,,,
0.3,55.0,0.62,,,,,,
0.3,56.0,0.62,,,,,,
0.3,57.0,0.62,,,,,,
0.3,58.0,0.62,,,,,,
0.3,59.0,0.62,,,,,,
0.3,60.0,0.62,,,,,,
0.3,61.0,0.62,,,,,,
0.3,62.0,0.62,,,,,,
0.3,63.0,0.62,,,,,,
0.3,64.0,0.62,,,,,,
0.3,65.0,0.62,,,,,,
0.3,66.0,0.62,,,,,,
0.3,67.0,0.62,,,,,,
0.3,68.0,0.62,,,,,,
0.3,69.0,0.62,,,,,,
0.3,70.0,0.62,,,,,,
0.3,71.0,0.62,,,,,,
0.3,72.0,0.62,,,,,,
0.3,73.0,0.62,,,,,,
0.3,74.0,0.62,,,,,,
0.3,75.0,0.62,,,,,,
0.3,76.0,0.62,,,,,,
0.3,77.0,0.62,,,,,,
0.3,78.0,0.62,,,,,,
0.3,79.0,0.62,,,,,,
0.3,80.0,0.62,,,,,,
0.4,41.0,0.62,,,,,,
0.4,42.0,0.62,,,,,,
0.4,43.0,0.62,,,,,,
0.4,44.0,0.62,,,,,,
0.4,45.0,0.62,,,,,,
0.4,46.0,0.62,,,,,,
0.4,47.0,0.62,,,,,,
0.4,48.0,0.62,,,,,,
0.4,49.0,0.62,,,,,,
0.4,50.0,0.62,,,,,,
0.4,51.0,0.62,,,,,,
0.4,52.0,0.62,,,,,,
0.4,53.0,0.62,,,,,,
0.4,54.0,0.62,,,,,,
0.4,55.0,0.62,,,,,,
0.4,56.0,0.62,,,,,,
0.4,57.0,0.62,,,,,,
0.4,58.0,0.62,,,,,,
0.4,59.0,0.62,,,,,,
0.4,60.0,0.62,,,,,,
0.4,61.0,0.62,,,,,,
0.4,62.0,0.62,,,,,,
0.4,63.0,0.62,,,,,,
0.4,64.0,0.62,,,,,,
0.4,65.0,0.62,,,,,,
0.4,66.0,0.62,,,,,,
0.4,67.0,0.62,,,,,,
0.4,68.0,0.62,,,,,,
0.4,69.0,0.62,,,,,,
0.4,70.0,0.62,,,,,,
0.4,71.0,0.62,,,,,,
0.4,72.0,0.62,,,,,,
0.4,73.0,0.62,,,,,,
0.4,74.0,0.62,,,,,,
0.4,75.0,0.62,,,,,,
0.4,76.0,0.62,,,,,,
0.4,77.0,0.62,,,,,,
0.4,78.0,0.62,,,,,,
0.4,79.0,0.62,,,,,,
0.4,80.0,0.62,,,,,,
0.5,41.0,0.62,,,,,,
0.5,42.0,0.62,,,,,,
0.5,43.0,0.62,,,,,,
0.5,44.0,0.62,,,,,,
0.5,45.0,0.62,,,,,,
0.5,46.0,0.62,,,,,,
0.5,47.0,0.62,,,,,,
0.5,48.0,0.62,,,,,,
0.5,49.0,0.62,,,,,,
0.5,50.0,0.62,,,,,,
0.5,51.0,0.62,,,,,,
0.5,52.0,0.62,,,,,,
0.5,53.0,0.62,,,,,,
0.5,54.0,0.62,,,,,,
0.5,55.0,0.62,,,,,,
0.5,56.0,0.62,,,,,,
0.5,57.0,0.62,,,,,,
0.5,58.0,0.62,,,,,,
0.5,59.0,0.62,,,,,,
0.5,60.0,0.62,,,,,,
0.5,61.0,0.62,,,,,,
0.5,62.0,0.62,,,,,,
0.5,63.0,0.62,,,,,,
0.5,64.0,0.62,,,,,,
0.5,65.0,0.62,,,,,,
0.5,66.0,0.62,,,,,,
0.5,67.0,0.62,,,,,,
0.5,68.0,0.62,,,,,,
0.5,69.0,0.62,,,,,,
0.5,70.0,0.62,,,,,,
0.5,71.0,0.62,,,,,,
0.5,72.0,0.62,,,,,,
0.5,73.0,0.62,,,,,,
0.5,74.0,0.62,,,,,,
0.5,75.0,0.62,,,,,,
0.5,76.0,0.62,,,,,,
0.5,77.0,0.62,,,,,,
0.5,78.0,0.62,,,,,,
0.5,79.0,0.62,,,,,,
0.5,80.0,0.62,,,,,,
0.6,41.0,0.62,,,,,,
0.6,42.0,0.62,19.54685028901691,-2.018065467323108,-3.5191153155090356,0.018574576360645325,0.005425423639354579,0.5478813633871167
0.6,43.0,0.62,,,,,,
0.6,44.0,0.62,,,,,,
0.6,45.0,0.62,,,,,,
0.6,46.0,0.62,,,,,,
0.6,47.0,0.62,,,,,,
0.6,48.0,0.62,,,,,,
0.6,49.0,0.62,,,,,,
0.6,50.0,0.62,,,,,,
0.6,51.0,0.62,,,,,,
0.6,52.0,0.62,,,,,,
0.6,53.0,0.62,,,,,,
0.6,54.0,0.62,,,,,,
0.6,55.0,0.62,,,,,,
0.6,56.0,0.62,17.9116257914542,0.77422977566744,-0.7283661406768984,0.020353054412156138,0.003646945587843737,0.696087867679687
0.6,57.0,0.62,,,,,,
0.6,58.0,0.62,,,,,,
0.6,59.0,0.62,,,,,,
0.6,60.0,0.62,,,,,,
0.6,61.0,0.62,,,,,,
0.6,62.0,0.62,,,,,,
0.6,63.0,0.62,,,,,,
0.6,64.0,0.62,,,,,,
0.6,65.0,0.62,,,,,,
0.6,66.0,0.62,,,,,,
0.6,67.0,0.62,,,,,,
0.6,68.0,0.62,,,,,,
0.6,69.0,0.62,,,,,,
0.6,70.0,0.62,,,,,,
0.6,71.0,0.62,,,,,,
0.6,72.0,0.62,,,,,,
0.6,73.0,0.62,,,,,,
0.6,74.0,0.62,,,,,,
0.6,75.0,0.62,,,,,,
0.6,76.0,0.62,,,,,,
0.6,77.0,0.62,,,,,,
0.6,78.0,0.62,,,,,,
0.6,79.0,0.62,,,,,,
0.6,80.0,0.62,,,,,,
0.7,41.0,0.62,18.70544483674623,-2.2980990451389207,-3.799903637071125,0.019447641413420248,0.008552358586579635,0.3891172438157378
0.7,42.0,0.62,17.374191703523465,-2.020923862613127,-3.5241056355841627,0.02101814806825343,0.006981851931746501,0.5012962905895345
0.7,43.0,0.62,18.450387537633794,-1.7339915092904918,-3.236041514380647,0.01972939891226547,0.008270601087734348,0.4092427794475427
0.7,44.0,0.62,,,,,,
0.7,45.0,0.62,,,,,,
0.7,46.0,0.62,18.194670727860625,-0.8819690723043352,-2.384273229445894,0.020020266169205866,0.007979733830794011,0.4300190120861396
0.7,47.0,0.62,18.940655546842056,-0.6283421434988905,-2.1299276886419425,0.01919530451657517,0.008804695483424694,0.371093179755376
0.7,48.0,0.62,19.66922300360177,-0.3968515121480313,-1.8977980060459445,0.018454164592877326,0.0095458354071226,0.3181546137769553
0.7,49.0,0.62,,,,,,
0.7,50.0,0.62,,,,,,
0.7,51.0,0.62,,,,,,
0.7,52.0,0.62,,,,,,
0.7,53.0,0.62,,,,,,
0.7,54.0,0.62,,,,,,
0.7,55.0,0.62,,,,,,
0.7,56.0,0.62,16.053451598955597,0.7779604441423392,-0.7268666907520606,0.022868809209677675,0.005131190790322228,0.6334863721198396
0.7,57.0,0.62,,,,,,
0.7,58.0,0.62,,,,,,
0.7,59.0,0.62,,,,,,
0.7,60.0,0.62,,,,,,
0.7,61.0,0.62,,,,,,
0.7,62.0,0.62,,,,,,
0.7,63.0,0.62,,,,,,
0.7,64.0,0.62,,,,,,
0.7,65.0,0.62,,,,,,
0.7,66.0,0.62,,,,,,
0.7,67.0,0.62,,,,,,
0.7,68.0,0.62,,,,,,
0.7,69.0,0.62,,,,,,
0.7,70.0,0.62,,,,,,
0.7,71.0,0.62,,,,,,
0.7,72.0,0.62,,,,,,
0.7,73.0,0.62,,,,,,
0.7,74.0,0.62,,,,,,
0.7,75.0,0.62,,,,,,
0.7,76.0,0.62,,,,,,
0.7,77.0,0.62,,,,,,
0.7,78.0,0.62,,,,,,
0.7,79.0,0.62,,,,,,
